ResTenants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Property_Code,Ref_Property_ID,Tenant_Code,Ext_Ref_Tenant_Id,Prospect_Code,Ref_Prospect_Id,Unit_Code,First_Name,Last_Name,Social_Security_Number,Move_In_Date,Move_Out_Date,Notice_Date,Lease_From_Date,Lease_To_Date,Lease_Sign_Date,Email,Phone_Number_1,Phone_Number_2,Phone_Number_3,Phone_Number_4,Status,General_Info_1,General_Info_2,General_Info_3,General_Info_4,General_Info_5,General_Info_6,General_Info_7,General_Info_8,General_Info_9,General_Info_10,General_Info_11,General_Info_12,General_Info_13,General_Info_14,Address1,Address2,City,State,Zipcode,Rent,Due_Day,Last_Month_Rent_Deposit,Paid_To_Date,Salutation,Renew_Date,Security_Deposit_0,Security_Deposit_1,Security_Deposit_2,Security_Deposit_3,Security_Deposit_4,Security_Deposit_5,Security_Deposit_6,Security_Deposit_7,Security_Deposit_8,Security_Deposit_9,Non_Sufficient_Fund_Count,Late_Fee_Count,Middle_Name,LateMin,LatePerDay,LateType,LateGrace,LatePercent,LateGrace2,LateAmount2,LatePercent2,LateAmountMax,LatePercentMax,LateDaysMax,LateTypeMax,LateType2,LateMinDueAmount,LeaseGrossSQFT,MovedOut,MaintenanceNotes,LeaseType,BillToCustomer,ExtraAddressLine,Gets1099,Payment_Type,Payable_Type,ACHOptOut,MTM,LeaseTerm,NoticeType,Affordable_Type,Ref_Unit_Id,RGI_Type
lark,,t0007452,,p0642066,,100-0112,Brenda,Scheumann,,07/30/2016,,,07/30/2016,10/29/2016,07/27/2016,custtest+bmsschroeder@redisrupt.io,,12223334444,,,0,,,,,,,,,,,,,,,100 Lincoln Village Circle,Apt. 112,Larkspur,CA,94939,4185,1,0,,,03/10/2016,500,250,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,0,,0,0,,0,0,0,0,0,3,0,0,,0
lark,,tn129038,,p0000768,,100-0112,Kelly,Kramer,,01/30/2012,02/09/2012,02/09/2012,01/30/2012,01/29/2013,01/24/2012,custtest+kellymariekramer@redisrupt.io,12223334444,,,,1,,,,,,,,,,,,,,,100 Lincoln Village Circle,Apt. 0112,Larkspur,CA,94939,2185,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,0,12,0,0,,0
lark,,tn131154,,p0000789,,100-0112,Michele,Inan,,04/01/2012,12/20/2012,11/19/2012,04/01/2012,12/31/2012,03/21/2012,michele.inan@doj.ca.gov,12223334444,,,,1,,,,,,,,,,,,,,,100 Lincoln Village Circle,Apt. 0112,Larkspur,CA,94939,2300,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,0,9,0,0,,0
lark,,tn139064,,p0000153,,100-0112,Jessica,Richardson,,12/31/2012,02/11/2014,01/12/2014,12/31/2012,12/30/2013,12/05/2012,custtest+jlrichar1@redisrupt.io,12223334444,,,,1,,,,,,,,,,,,,,,431 East Belluvue Ave.,,San Mateo,CA,94401,2350,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,0,12,1,0,,0
lark,,t0000159,,p0002119,,100-0112,Samara,Vespia,,,,,03/10/2014,05/09/2015,,custtest+svespia@redisrupt.io,,12223334444,,,7,,,,,,,,,,,,,,,1007 W. College Ave,#484,Santa Rosa,CA,95401,2910,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,,,0,0,0,0,0,14,0,0,,0
lark,,t0000167,,p0002120,,100-0112,Samara,Vespia,,,,,03/10/2014,05/09/2015,,custtest+svespia@redisrupt.io,12223334444,,,,7,,,,,,,,,,,,,,,,,,,,2910,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,,,0,0,0,0,0,14,0,0,,0
lark,,t0000169,,pl000402,,100-0112,Wesley,Dodds,,03/21/2014,12/14/2014,11/17/2014,03/21/2014,04/20/2015,03/15/2014,custtest+wesdodds@redisrupt.io,12223334444,,,,1,,,,,,,,,,,,,,,73 Reed Ranch Road,,Tiburon,CA,94920,2910,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,,,0,1,0,0,0,13,3,0,,0
lark,,t0007774,,p0618805,,100-0112,Laurie,Bernstein,,08/15/2015,05/14/2016,03/26/2016,08/15/2015,05/14/2016,07/25/2015,custtest+lbern444@redisrupt.io,12223334444,12223334444,,,1,,,,,,,,,,,,,,,8 Oxford Ave.,,Mill Valley,CA,94941,3700,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,,,0,0,0,0,0,9,0,0,,0
lark,,tl794555,,p0000019,,100-0113,Jeffrey,Orth,,09/26/2008,11/30/2015,10/28/2015,12/01/2014,11/30/2015,09/21/2008,custtest+jeffrey.orth@redisrupt.io,,12223334444,,,1,,,,,,,,,,,,,,,625 Piedmont Ave. NE apt. 4029,,Atlanta,GA,30308,2495,1,0,,,10/12/2014,0,0,0,0,0,0,0,0,0,0,1,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,0,0,0,0,12,1,0,,0
lark,,t0631584,,p0631584,,100-0113,Gavin,Aubert,,,,,03/15/2016,05/14/2017,,custtest+gavinaubert@redisrupt.io,12223334444,12223334444,,,7,,,,,,,,,,,,,,,140 Lower Via Casitas # 17,,Greenbrae,CA,94904,2995,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,-1,,0,0,,0,0,0,0,0,14,0,0,,0
lark,,t0631846,,p0631846,,100-0113,Ted,Ning,,03/31/2016,,,03/31/2016,05/30/2017,03/20/2016,custtest+tedning@redisrupt.io,12223334444,12223334444,,,0,,,,,,,,,,,,,,,"100 Lincoln Village Circle,",Apt. 113,Larkspur,CA,94939,2995,1,0,,,,99,250,0,0,0,0,0,0,0,0,,,,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,0,,0,0,,0,0,0,0,,14,,0,,0
lark,,t0639006,,p0639006,,100-0114,James,King,,07/13/2016,,,07/13/2016,07/12/2017,06/21/2016,custtest+jeffvirginia@redisrupt.io,12223334444,12223334444,,,0,,,,,,,,,,,,,,,100 Lincoln Village Circle,Apt. 114,Larkspur,CA,94939,3385,1,0,,,,500,250,0,0,0,0,0,0,0,0,,,J,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,0,,0,0,,0,0,0,0,,12,,0,,0
lark,,t0639157,,p0639157,,100-0114,david,collins,,,,,,,,custtest+411collins@redisrupt.io,,12223334444,,,7,,,,,,,,,,,,,,,17 morganshire dr,,bella vista,AR,72714,3385,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,-1,,0,0,,0,0,0,0,0,12,0,0,,0
lark,,t0638813,,p0638813,,100-0114,Jennie,Taylor,,,,,07/15/2016,07/14/2017,,custtest+jwtaylor07@redisrupt.io,,12223334444,,,7,,,,,,,,,,,,,,,675 Cole St,Apt 8,San Francisco,CA,94117,3385,1,0,,Dr.,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,-1,,0,0,,0,0,0,0,0,12,0,0,,0
lark,,tl093645,,p0000340,,100-0114,Sean,Maley,,05/15/2010,09/13/2013,07/30/2013,06/01/2012,05/31/2013,12/28/2009,custtest+sean@redisrupt.io,12223334444,,,,1,,,,,,,,,,,,,,,390 Springside Way,,Mountain view,CA,94941,2185,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,0,12,0,0,,0
lark,,tn146473,,p0000316,,100-0114,Farmshop,Represented by Jeff Cerciello,,09/17/2013,09/17/2014,09/16/2014,09/17/2013,09/16/2014,,custtest+jc@redisrupt.io,12223334444,,,,1,,,,,,,,,,,,,,,2257 K Larkspur Landing Cir.,,Larkspur,CA,94939,2344,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,0,12,1,0,,0
lark,,t0007903,,p0627168,,100-0114,Shoshana,Lucich,,11/14/2015,04/13/2016,04/13/2016,11/14/2015,12/13/2016,10/25/2015,custtest+shoshana@redisrupt.io,,12223334444,,,1,,,,,,,,,,,,,,,6518 Southwest Spurlock Way #6,,Portland,OR,97223,2839,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,,,0,0,0,0,0,13,3,0,,0
lark,,t0007272,,p0614624,,100-0114,Lorraine,Weiss,,03/14/2015,10/31/2015,10/01/2015,03/14/2015,03/13/2016,01/25/2015,custtest+lorraine@redisrupt.io,12223334444,12223334444,,,1,,,,,,,,,,,,,,,4104 Shelter Bay Ave.,,Mill Valley,CA,94941,2745,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,,,0,0,0,0,0,12,3,0,,0
lark,,t0007279,,p0614737,,100-0114,Arthur,Hoffmann,,04/06/2015,,,04/06/2015,06/05/2016,,custtest+arthur@redisrupt.io,,12223334444,,,7,,,,,,,,,,,,,,,549 humboldt st,,santa rosa,CA,95404,72,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,,,0,0,0,0,0,15,0,0,,0
lark,,t0003362,,p0003362,,100-0114,John,Jaravata,,10/08/2014,02/28/2015,01/29/2015,10/08/2014,10/07/2015,09/19/2014,custtest+jaravata.john@redisrupt.io,12223334444,12223334444,,,1,,,,,,,,,,,,,,,204 Bay Vista Circle,,Sausalito,CA,94965,2695,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,0,12,3,0,,0
lark,,tl019635,,p0000425,,100-0201,Scott,Pope,,05/14/2005,02/27/2012,01/17/2012,12/06/2010,12/05/2011,05/14/2005,custtest+scott_pope815@redisrupt.io,,12223334444,,,1,,,,,,,,,,,,,,,3164 Rogers Avenue,,Walnut Creek,,94597,1824,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,0,12,0,0,,0
lark,,tn143434,,p0000236,,100-0201,Benjamin,Sandler,,07/03/2013,07/08/2016,06/02/2016,08/02/2015,07/01/2016,05/25/2013,custtest+ben.sandler@redisrupt.io,12223334444,,,,1,,,,,,,,,,,,,,,578 Providence Line Road,,Hopewell,NJ,8525,3130,1,0,,,08/27/2015,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,0,0,0,0,11,0,0,,0
lark,,tn129416,,p0000772,,100-0201,Chris,Nguyen,,03/26/2012,06/26/2013,05/10/2013,03/26/2012,03/25/2013,02/04/2012,custtest+ctn415@redisrupt.io,12223334444,,12223334444,,1,,,,,,,,,,,,,,,1082 E. Tuttle St.,,Meridian,ID,83646,2645,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,0,12,0,0,,0
lark,,t0644184,,p0644184,,100-0201,Thomas,Welsch,,09/21/2016,,,09/21/2016,09/20/2017,09/02/2016,custtest+tomwelsch@redisrupt.io,12223334444,12223334444,,,0,,,,,,,,,,,,,,,100 Lincoln Village Circle,Apt. 201,Larkspur,CA,94939,4025,1,0,,Mr.,,99,0,0,0,0,0,0,0,0,0,,,,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,0,,0,0,,0,0,0,0,,12,,0,,0
lark,,t0008662,,p0642735,,100-0201,Vanessa,Carias,,,,,,,,,,,,12223334444,7,,,,,,,,,,,,,,,32 Greenwood Cove Dr.,,Tiburon,CA,94920,4025,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,-1,,0,,,0,0,0,0,0,12,0,0,,0
lark,,tn130400,,p0000079,,100-0202,Herbert,Jaffe,,03/15/2012,,,07/15/2016,07/14/2017,03/04/2012,custtest+hjaffe@redisrupt.io,12223334444,,,,0,,,,,,,,,,,,,,,100 Lincoln Village Circle,Apt. 0202,Larkspur,CA,94939,3060,1,0,,,06/04/2016,500,250,0,0,0,0,0,0,0,0,1,0,,75,0,2,5,75,0,,0,,0,0,,,100,0,0,,0,0,,0,0,0,0,0,12,0,0,,0
lark,,tl112921,,p0000557,,100-0202,Sue,Cho,,11/21/2010,02/19/2012,01/20/2012,11/21/2011,05/31/2012,11/20/2010,,12223334444,,,,1,,,,,,,,,,,,,,,11 Butterfly Lane,,Kentfield,CA,94904,2448,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,0,6,0,0,,0
lark,,tl097092,,p0000483,,100-0203,Jacob,Ellison,,04/08/2010,08/03/2011,07/04/2011,04/08/2010,10/31/2010,03/25/2010,custtest+jellison76@redisrupt.io,12223334444,,,,1,,,,,,,,,,,,,,,300 Caldecott ln,Apt. 105,Oakland,CA,94618,2800,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,0,6,0,0,,0
lark,,tn140799,,p0000179,,100-0203,Kathleen,Starr,,12/14/2012,12/13/2013,11/20/2013,12/14/2012,12/13/2013,12/07/2012,custtest+mer.kat88@redisrupt.io,12223334444,,,,1,,,,,,,,,,,,,,,42 Charles St.,Village #73,Cotati,CA,94931,1995,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,0,12,1,0,,0
lark,,tn131948,,p0000796,,100-0203,Neal,Buxton,,04/17/2012,06/19/2012,06/11/2012,04/17/2012,07/16/2012,04/15/2012,custtest+nealbux@redisrupt.io,12223334444,,,,1,,,,,,,,,,,,,,,60462 Elkai Woods Dr.,,Bend,OR,97702,2475,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,0,3,0,0,,0
lark,,tn134589,,p0000838,,100-0203,Oakwood,Corp Housing,,06/22/2012,11/05/2012,05/25/2013,06/22/2012,12/31/2012,06/21/2012,custtest+pmillard@redisrupt.io,12223334444,,12223334444,,1,,,,,,,,,,,,,,,PO Box 84470,,Phoenix,AR,85071,2275,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,0,6,0,0,,0
lark,,tn123301,,p0000712,,100-0203,Kristin,Sullivan,,09/16/2011,03/19/2012,03/19/2012,09/16/2011,03/15/2012,08/10/2011,custtest+kristin7138@redisrupt.io,12223334444,,,,1,,,,,,,,,,,,,,,229 Sausalito St,,Corte Madera,CA,,1913,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,0,6,0,0,,0
lark,,t0000131,,p0001877,,100-0203,Justin,Rose,,01/26/2014,01/12/2015,12/24/2014,01/26/2014,01/25/2015,01/25/2014,custtest+justinrose748@redisrupt.io,12223334444,,,,1,,,,,,,,,,,,,,,1400 Technology Lane #304,,Petaluma,CA,94954,2395,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,,,0,1,0,0,0,12,0,0,,0
lark,,t0614528,,p0614528,,100-0203,Joyce,Schwartz,,,,,,,,custtest+harbord@redisrupt.io,,12223334444,,12223334444,7,,,,,,,,,,,,,,,110 41st #910,,Oakland,CA,94611,2595,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,0,0,0,0,12,0,0,,0
lark,,t0007309,,p0615103,,100-0203,Sandra,LaScuola,,03/01/2015,02/13/2016,02/06/2016,03/01/2015,05/31/2016,02/15/2015,custtest+slascuola@redisrupt.io,,12223334444,,,1,,,,,,,,,,,,,,,180 Rowland Way,,Novato,CA,94945,2695,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,,,0,0,0,0,0,15,0,0,,0
lark,,t0008568,,p0638334,,100-0203,Samantha,Fickett,,06/30/2016,,,06/30/2016,06/29/2017,06/22/2016,custtest+sfickettus@redisrupt.io,,12223334444,,,0,,,,,,,,,,,,,,,100 Lincoln Village Circle,Apt. 203,Larkspur,CA,94939,2721,1,0,,Ms.,,500,0,0,0,0,0,0,0,0,0,0,0,R,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,0,,0,,,0,0,0,0,0,12,0,0,,0
lark,,t0617604,,p0617604,,100-0204,Braden,Burrhus,,06/30/2015,,,05/30/2016,05/29/2017,06/07/2015,custtest+bcburrhus@redisrupt.io,,12223334444,,12223334444,0,,,,,,,,,,,,,,,100 Lincoln Village Circle,Apt. 204,Larkspur,CA,94939,2875,1,0,,,04/23/2016,99,250,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,,0,,0,0,,,100,0,0,,0,0,,0,0,0,0,0,12,0,0,,0
lark,,tn132529,,p0000103,,100-0204,Benjamin,Bischer,,05/12/2012,05/01/2015,04/03/2015,05/12/2014,05/11/2015,04/30/2012,custtest+bjbischer@redisrupt.io,12223334444,,,12223334444,1,,,,,,,,,,,,,,,15 Skylark Dr.,Apt. 12,Larkspur,CA,94939,2325,1,0,,,04/23/2014,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,0,12,1,0,,0
lark,,tl113873,,p0000565,,100-0204,John,Jacobson,,12/26/2010,07/05/2011,05/26/2011,12/26/2010,05/25/2011,12/19/2010,custtest+jacobson6990@redisrupt.io,,12223334444,,,1,,,,,,,,,,,,,,,100 Lincoln Village Circle,Apt. 0204,Larkspur,CA,94939,2800,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,0,5,0,0,,0
lark,,tl114709,,p0000569,,100-0205,Leslie,Santiago,,01/26/2011,03/20/2012,03/14/2012,01/26/2011,01/25/2012,01/24/2011,custtest+les_santiago@redisrupt.io,,12223334444,,,1,,,,,,,,,,,,,,,336 Bon Air Circle,Apt. 310,Greenbrae,CA,94904,2825,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,0,12,0,0,,0
lark,,tn142030,,p0000209,,100-0205,Kasalynn,Renteria,,02/28/2013,02/28/2014,01/16/2014,02/28/2013,02/27/2014,02/12/2013,custtest+kasalynn@redisrupt.io,12223334444,,,,1,,,,,,,,,,,,,,,1 Lincoln Ave.,,Mill Valley,CA,94941,2095,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,0,12,1,0,,0
lark,,tn131159,,p0000791,,100-0205,John,Metz,,03/27/2012,02/03/2013,01/15/2013,03/27/2012,03/26/2013,03/21/2012,custtest+johnhartmetz@redisrupt.io,12223334444,,,,1,,,,,,,,,,,,,,,40 Windsor Ave.,,San Francisco,CA,,2237,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,0,12,0,0,,0
lark,,t0007857,,p0625007,,100-0205,Hilary,Grosskopf,,,,,,,,custtest+hilarygrosskopf@redisrupt.io,,12223334444,,12223334444,7,,,,,,,,,,,,,,,210 West Washington Square,Apt. 4N,Philadelphia,PA,19106,3520,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,,,0,0,0,0,0,12,0,0,,0
lark,,t0008520,,p0626947,,100-0205,Matthew,Gutierrez,,10/21/2015,06/18/2016,05/14/2016,10/21/2015,11/20/2016,10/19/2015,custtest+mattgutierrez1025@redisrupt.io,12223334444,12223334444,,,1,,,,,,,,,,,,,,,100 Lincoln Village Circle,Apt. 205,Larkspur,CA,94939,3450,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,SC,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,0,0,0,0,13,0,0,,0
lark,,t0007522,,p0617034,,100-0205,Jessica,Crain,,,,,06/06/2015,05/05/2016,,custtest+michaelides.j@redisrupt.io,,12223334444,,,7,,,,,,,,,,,,,,,117 Ridge Rd,,san anselmo,CA,94960,2845,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,,,0,0,0,0,0,11,0,0,,0
lark,,t0000149,,p0001991,,100-0205,Clarice,Stern,,03/07/2014,06/15/2014,04/06/2014,03/07/2014,03/06/2015,02/10/2014,custtest+mstern@redisrupt.io,,12223334444,,,1,,,,,,,,,,,,,,,18 Janet Way,,Tiburon,CA,94920,2525,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,J,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,,,0,1,0,0,0,12,0,0,,0
lark,,t0000240,,p0002909,,100-0205,Vincent,Marsella,,06/29/2014,05/31/2015,05/06/2015,06/29/2014,05/28/2015,06/03/2014,custtest+vmarsella@redisrupt.io,12223334444,12223334444,,,1,,,,,,,,,,,,,,,64 Woodside Dr.,,San Anselmo,CA,94960,2520,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,0,11,0,0,,0
lark,,t0645111,,p0645111,,100-0205,Julian,Skinner,,11/05/2016,,,11/05/2016,11/04/2017,,custtest+julian.skinner@redisrupt.io,,12223334444,,12223334444,6,,,,,,,,,,,,,,,22 w haven way,,petaluma,CA,94952,3425,1,0,,Mr.,,0,0,0,0,0,0,0,0,0,0,,,,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,0,,0,0,,0,0,0,0,,12,,0,,0
lark,,t0008733,,p0003091,,100-0205,Gary,Andrews,,,,,10/01/2016,09/30/2017,,custtest+Garyandrews859@redisrupt.io,12223334444,,,,7,,,,,,,,,,,,,,,,,,,,3425,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,-1,,0,,,0,0,0,0,0,12,0,0,,0
lark,,t0640524,,p0640524,,100-0205,Ben,Vroegop,,,,,07/23/2016,07/22/2017,,custtest+brvroegop@redisrupt.io,,12223334444,,,7,,,,,,,,,,,,,,,"Carrer de Santa Amelia, 49, 1-4","Barcelona, Spain",,,,3450,1,0,,Mr.,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,-1,,0,0,,0,0,0,0,0,12,0,0,,0
lark,,t0644958,,p0644958,,100-0205,Gary,Andrews,,10/15/2016,,,10/15/2016,10/14/2017,,custtest+garyandrews859@redisrupt.io,,12223334444,,,7,,,,,,,,,,,,,,,416 Oak Manor Dr.,,Fairfax,CA,94930,3425,1,0,,Mr.,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,-1,,0,0,,0,0,0,0,0,12,0,0,,0
lark,,t0002678,,p0002678,,100-0206,JOHN,NGUYEN,,07/01/2014,07/31/2015,05/30/2015,07/01/2014,07/31/2015,06/07/2014,custtest+JOHNNGUYEN.JLN@redisrupt.io,12223334444,12223334444,,,1,,,,,,,,,,,,,,,77 Bulkley Ave. Apt. 14,,Sausalito,CA,94965,2350,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,0,13,1,0,,0
lark,,t0000144,,p0001940,,100-0206,Marin General Hospital,Rep. by David Cox,,02/03/2014,05/31/2014,05/31/2014,02/03/2014,05/02/2014,02/03/2014,custtest+hasletj@redisrupt.io,,,,,1,,,,,,,,,,,,,,,100 Lincoln Village Circle,Apt. 206,Larkspur,CA,94939,3600,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,1,,,0,1,0,0,-1,3,1,0,,0
lark,,t0626585,,p0626585,,100-0206,Danna Lisa,Stevens,,11/14/2015,,,11/14/2015,12/13/2016,10/31/2015,custtest+dannalisa@redisrupt.io,,12223334444,,,0,,,,,,,,,,,,,,,100 Lincoln Village Circle,Apt. 206,Larkspur,CA,94939,3520,1,0,,,,1500,0,0,0,0,0,0,0,0,0,,,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,,13,,0,,0
lark,,tn129583,,p0000069,,100-0206,Leslie,Rowe,,03/02/2012,01/27/2014,01/25/2014,03/02/2013,03/01/2014,02/05/2012,,12223334444,,,,1,,,,,,,,,,,,,,,1211 66th Street,,Oakland,CA,94608,2175,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,0,12,1,0,,0
lark,,tl112867,,p0000556,,100-0206,Kyle,Martin,,12/10/2010,11/30/2011,11/21/2011,12/10/2010,12/09/2011,11/20/2010,custtest+kylemartin1981@redisrupt.io,12223334444,,,,1,,,,,,,,,,,,,,,340 Channing Way,Apt. 0146,San Francisco,CA,94903,1500,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,0,12,0,0,,0
lark,,tl019641,,p0000426,,100-0207,Benjamin,Bischer,,07/14/2006,05/12/2012,04/30/2012,07/01/2011,05/31/2012,07/14/2006,custtest+bjbischer@redisrupt.io,,12223334444,,,1,,,,,,,,,,,,,,,100 Lincoln Village Circle,Apt. 0207,Larkspur,CA,94939,1595,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,0,11,0,0,,0
